OrderID,CustomerID,EmployeeID,ProductID,TransactionID,Order_Date,Transaction_Time,Order_Status,PaymentMethod,ProductName,Product_Brand,Product_Description,Transaction_Amount,Product_UnitPrice,Product_quantity,Product_Total_Amount,ProductCategory
OR0732,CID1893,EID1031,PD0013,TR0813,2023/7/3,2022/10/10,Delivered,Bank Transfer,Bird Perch,PetMaster,Comfortable perch for birds.,121.17,65.39,5,326.95,General
OR0732,CID1419,EID1031,PD0013,TR1285,2023/7/3,2022/12/30,Delivered,Credit Card,Bird Perch,PetMaster,Comfortable perch for birds.,40.39,8.23,5,41.15,General
OR0066,CID1435,EID1020,PD0013,TR0200,2024/2/23,2023/6/16,Delivered,Bank Transfer,Bird Perch,PetMaster,Comfortable perch for birds.,403.9,65.14,7,455.98,General
OR0138,CID1402,EID1018,PD0013,TR0375,2024/1/25,2023/11/20,Delivered,Bank Transfer,Bird Perch,PetMaster,Comfortable perch for birds.,80.78,34.64,3,103.92,General
OR0138,CID1421,EID1018,PD0013,TR1379,2024/1/25,2023/10/19,Delivered,Bank Transfer,Bird Perch,PetMaster,Comfortable perch for birds.,121.17,53.24,3,159.72,General
OR1567,CID1597,EID1040,PD0013,TR0776,2024/6/27,2023/12/14,Delivered,Bank Transfer,Bird Perch,PetMaster,Comfortable perch for birds.,80.78,82.2,4,328.8,General
OR1567,CID1868,EID1040,PD0013,TR0835,2024/6/27,2022/6/9,Delivered,Credit Card,Bird Perch,PetMaster,Comfortable perch for birds.,363.51,43.81,4,175.24,General
OR1567,CID1343,EID1040,PD0013,TR1128,2024/6/27,2023/5/13,Delivered,Credit Card,Bird Perch,PetMaster,Comfortable perch for birds.,282.73,3.13,4,12.52,General
OR1567,CID1020,EID1040,PD0013,TR1340,2024/6/27,2022/5/6,Delivered,Bank Transfer,Bird Perch,PetMaster,Comfortable perch for birds.,121.17,57.9,4,231.6,General
OR1444,CID1712,EID1018,PD0013,TR0374,2023/12/30,2022/9/29,Canceled,Bank Transfer,Bird Perch,PetMaster,Comfortable perch for birds.,80.78,1.63,4,6.52,General
OR1444,CID1035,EID1018,PD0013,TR1054,2023/12/30,2022/10/29,Canceled,Bank Transfer,Bird Perch,PetMaster,Comfortable perch for birds.,40.39,82.99,4,331.96,General
OR0974,CID1356,EID1036,PD0013,TR1383,2024/10/22,2022/8/8,Canceled,Bank Transfer,Bird Perch,PetMaster,Comfortable perch for birds.,201.95,2.87,9,25.83,General
OR0974,CID1170,EID1036,PD0013,TR1603,2024/10/22,2022/2/28,Canceled,Credit Card,Bird Perch,PetMaster,Comfortable perch for birds.,121.17,23.3,9,209.7,General
OR0791,CID1517,EID1035,PD0013,TR0670,2024/1/8,2023/8/31,Delivered,Bank Transfer,Bird Perch,PetMaster,Comfortable perch for birds.,40.39,33.34,3,100.02,General
OR0784,CID1451,EID1008,PD0013,TR1172,2024/11/23,2023/11/3,Delivered,Bank Transfer,Bird Perch,PetMaster,Comfortable perch for birds.,40.39,57.87,10,578.7,General
OR0726,CID1663,EID1010,PD0013,TR1885,2023/3/29,2022/4/22,Delivered,Bank Transfer,Bird Perch,PetMaster,Comfortable perch for birds.,363.51,36.11,9,324.99,General
OR0727,CID1308,EID1012,PD0013,TR1036,2023/4/28,2023/7/17,Delivered,Credit Card,Bird Perch,PetMaster,Comfortable perch for birds.,40.39,21.41,1,21.41,General
OR0111,CID1134,EID1002,PD0013,TR0120,2023/6/23,2023/9/18,Delivered,Apple Pay,Bird Perch,PetMaster,Comfortable perch for birds.,40.39,60.59,10,605.9,General
OR0948,CID1163,EID1039,PD0013,TR0241,2023/8/6,2022/5/25,Delivered,Apple Pay,Bird Perch,PetMaster,Comfortable perch for birds.,282.73,84.63,7,592.41,General
OR0948,CID1837,EID1039,PD0013,TR1444,2023/8/6,2023/10/31,Delivered,Bank Transfer,Bird Perch,PetMaster,Comfortable perch for birds.,161.56,78.17,7,547.19,General
OR0948,CID1404,EID1039,PD0013,TR1782,2023/8/6,2023/12/28,Delivered,Credit Card,Bird Perch,PetMaster,Comfortable perch for birds.,161.56,54.47,7,381.29,General
OR1212,CID1675,EID1030,PD0013,TR0238,2024/12/5,2023/10/13,Delivered,Credit Card,Bird Perch,PetMaster,Comfortable perch for birds.,242.34,95.51,10,955.1,General
OR1212,CID1500,EID1030,PD0013,TR0256,2024/12/5,2023/4/24,Delivered,Apple Pay,Bird Perch,PetMaster,Comfortable perch for birds.,161.56,33.42,10,334.2,General
OR1614,CID1113,EID1027,PD0013,TR0347,2023/8/11,2022/8/24,Delivered,Apple Pay,Bird Perch,PetMaster,Comfortable perch for birds.,161.56,32.22,4,128.88,General
OR1633,CID1583,EID1007,PD0013,TR1480,2024/9/4,2023/1/29,Delivered,Apple Pay,Bird Perch,PetMaster,Comfortable perch for birds.,80.78,23.78,2,47.56,General
OR1989,CID1266,EID1027,PD0013,TR0517,2023/7/17,2023/4/29,Delivered,Credit Card,Bird Perch,PetMaster,Comfortable perch for birds.,40.39,21.67,3,65.01,General
OR1989,CID1405,EID1027,PD0013,TR1257,2023/7/17,2023/12/4,Delivered,Bank Transfer,Bird Perch,PetMaster,Comfortable perch for birds.,282.73,30.99,3,92.97,General
OR0456,CID1213,EID1016,PD0009,TR0253,2024/1/17,2023/1/30,Delivered,Credit Card,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,28.56,27.84,4,111.36,General
OR0456,CID1452,EID1016,PD0009,TR0925,2024/1/17,2023/12/23,Delivered,Apple Pay,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,171.36,93.69,4,374.76,General
OR1796,CID1675,EID1001,PD0009,TR1687,2023/6/4,2023/6/9,Delivered,Apple Pay,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,57.12,89.99,9,809.91,General
OR1796,CID1625,EID1001,PD0009,TR1943,2023/6/4,2023/5/25,Delivered,Credit Card,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,85.68,44.52,9,400.68,General
OR0764,CID1403,EID1048,PD0009,TR0409,2024/5/16,2022/10/9,Delivered,Credit Card,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,85.68,83.58,1,83.58,General
OR0764,CID1596,EID1048,PD0009,TR0563,2024/5/16,2022/12/12,Delivered,Credit Card,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,28.56,38.14,1,38.14,General
OR0764,CID1825,EID1048,PD0009,TR0671,2024/5/16,2023/10/8,Delivered,Bank Transfer,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,199.92,44.95,1,44.95,General
OR0764,CID1059,EID1048,PD0009,TR0864,2024/5/16,2022/10/19,Delivered,Credit Card,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,257.04,74.65,1,74.65,General
OR0471,CID1344,EID1025,PD0009,TR0230,2024/8/26,2022/10/17,Delivered,Credit Card,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,199.92,91.42,6,548.52,General
OR0471,CID1537,EID1025,PD0009,TR1972,2024/8/26,2022/3/8,Delivered,Apple Pay,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,57.12,72.73,6,436.38,General
OR1635,CID1475,EID1018,PD0009,TR0276,2024/2/13,2022/2/24,Delivered,Credit Card,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,57.12,12.92,5,64.6,General
OR1635,CID1789,EID1018,PD0009,TR1966,2024/2/13,2023/11/25,Delivered,Bank Transfer,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,171.36,49.42,5,247.1,General
OR1399,CID1101,EID1045,PD0009,TR1594,2024/1/26,2023/11/11,Delivered,Bank Transfer,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,171.36,85.89,5,429.45,General
OR1704,CID1405,EID1030,PD0009,TR0877,2023/3/15,2023/9/24,Delivered,Bank Transfer,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,28.56,36.11,7,252.77,General
OR0865,CID1789,EID1031,PD0009,TR1487,2024/7/24,2022/7/8,Delivered,Bank Transfer,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,285.6,30.77,4,123.08,General
OR0363,CID1519,EID1045,PD0009,TR1220,2024/2/28,2022/8/10,Delivered,Apple Pay,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,228.48,99.97,9,899.73,General
OR0378,CID1681,EID1018,PD0009,TR0554,2023/2/19,2022/1/29,Delivered,Bank Transfer,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,257.04,64.71,2,129.42,General
OR1147,CID1780,EID1000,PD0009,TR1485,2023/6/6,2022/12/11,Delivered,Bank Transfer,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,171.36,16.42,8,131.36,General
OR1448,CID1202,EID1013,PD0009,TR0045,2024/2/5,2022/4/7,Delivered,Credit Card,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,228.48,69.81,10,698.1,General
OR1933,CID1273,EID1037,PD0009,TR0659,2024/1/5,2022/8/7,Delivered,Credit Card,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,171.36,7.06,7,49.42,General
OR0222,CID1332,EID1000,PD0009,TR1152,2024/7/13,2022/10/20,Delivered,Credit Card,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,28.56,80.44,1,80.44,General
OR0714,CID1479,EID1035,PD0009,TR0905,2023/8/19,2023/6/29,Delivered,Apple Pay,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,285.6,86.77,7,607.39,General
OR0176,CID1357,EID1043,PD0009,TR1857,2023/10/22,2022/8/31,Delivered,Apple Pay,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,285.6,66.43,6,398.58,General
OR0238,CID1809,EID1022,PD0009,TR0145,2023/8/4,2022/9/11,Delivered,Apple Pay,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,228.48,37.8,10,378,General
OR0238,CID1095,EID1022,PD0009,TR1981,2023/8/4,2023/11/30,Delivered,Bank Transfer,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,199.92,42.07,10,420.7,General
OR1377,CID1474,EID1010,PD0009,TR1093,2023/4/12,2022/11/28,Delivered,Credit Card,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,257.04,16.59,3,49.77,General
OR1407,CID1204,EID1035,PD0009,TR1470,2024/4/24,2022/11/10,Delivered,Credit Card,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,114.24,18.07,2,36.14,General
OR1407,CID1511,EID1035,PD0009,TR1866,2024/4/24,2022/3/18,Delivered,Bank Transfer,Dog Bed,PetLife,Cozy bed for dogs of all sizes.,257.04,93.69,2,187.38,General
OR1002,CID1671,EID1013,PD0001,TR0235,2023/10/29,2023/4/11,Delivered,Credit Card,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,61.76,11.83,1,11.83,Pet Food
OR1159,CID1501,EID1009,PD0001,TR0786,2024/11/29,2023/3/9,Canceled,Bank Transfer,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,123.52,87.33,6,523.98,Pet Food
OR0048,CID1153,EID1017,PD0001,TR1772,2023/8/14,2022/12/8,Delivered,Credit Card,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,308.8,16.66,10,166.6,Pet Food
OR0140,CID1575,EID1004,PD0001,TR0999,2023/7/8,2022/2/26,Delivered,Credit Card,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,92.64,10.12,5,50.6,Pet Food
OR0140,CID1039,EID1004,PD0001,TR1166,2023/7/8,2023/9/15,Delivered,Credit Card,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,154.4,98.83,5,494.15,Pet Food
OR1313,CID1089,EID1022,PD0001,TR1716,2023/2/1,2023/10/1,Delivered,Credit Card,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,185.28,12.13,8,97.04,Pet Food
OR0505,CID1750,EID1002,PD0001,TR1595,2024/2/22,2022/5/23,Delivered,Bank Transfer,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,216.16,85.76,1,85.76,Pet Food
OR0052,CID1736,EID1011,PD0001,TR0572,2024/3/5,2023/10/15,Delivered,Bank Transfer,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,154.4,54.14,1,54.14,Pet Food
OR0029,CID1767,EID1029,PD0001,TR1004,2023/11/27,2022/5/26,Delivered,Bank Transfer,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,123.52,60.72,5,303.6,Pet Food
OR0029,CID1433,EID1029,PD0001,TR1802,2023/11/27,2023/2/12,Delivered,Apple Pay,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,185.28,64.05,5,320.25,Pet Food
OR0423,CID1187,EID1036,PD0001,TR0058,2024/7/11,2022/1/13,Delivered,Apple Pay,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,185.28,31.83,3,95.49,Pet Food
OR0583,CID1373,EID1001,PD0001,TR0524,2024/12/4,2023/6/2,Delivered,Credit Card,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,123.52,47.48,6,284.88,Pet Food
OR0583,CID1755,EID1001,PD0001,TR0673,2024/12/4,2023/4/30,Delivered,Apple Pay,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,123.52,90.39,6,542.34,Pet Food
OR0583,CID1824,EID1001,PD0001,TR1263,2024/12/4,2022/6/8,Delivered,Bank Transfer,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,277.92,13.69,6,82.14,Pet Food
OR1270,CID1438,EID1037,PD0001,TR1899,2024/5/19,2022/1/14,Delivered,Credit Card,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,30.88,65.98,9,593.82,Pet Food
OR0088,CID1146,EID1005,PD0001,TR0948,2023/12/5,2023/4/20,Delivered,Bank Transfer,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,216.16,48.3,7,338.1,Pet Food
OR0868,CID1446,EID1041,PD0001,TR1592,2023/9/8,2022/11/12,Delivered,Apple Pay,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,185.28,85.34,7,597.38,Pet Food
OR1531,CID1629,EID1010,PD0001,TR0156,2024/6/27,2022/11/19,Delivered,Credit Card,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,92.64,20.43,7,143.01,Pet Food
OR1531,CID1220,EID1010,PD0001,TR0307,2024/6/27,2023/4/11,Delivered,Apple Pay,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,247.04,22.71,7,158.97,Pet Food
OR0754,CID1337,EID1043,PD0001,TR0427,2023/6/19,2022/5/19,Delivered,Bank Transfer,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,123.52,10.38,1,10.38,Pet Food
OR0754,CID1287,EID1043,PD0001,TR1605,2023/6/19,2023/7/5,Delivered,Credit Card,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,30.88,40.98,1,40.98,Pet Food
OR0754,CID1805,EID1043,PD0001,TR1797,2023/6/19,2023/11/21,Delivered,Apple Pay,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,92.64,88.8,1,88.8,Pet Food
OR0973,CID1302,EID1023,PD0001,TR0707,2024/3/4,2022/2/25,Delivered,Bank Transfer,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,123.52,11.42,2,22.84,Pet Food
OR0973,CID1013,EID1023,PD0001,TR1025,2024/3/4,2022/6/6,Delivered,Bank Transfer,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,92.64,23.4,2,46.8,Pet Food
OR0973,CID1311,EID1023,PD0001,TR1593,2024/3/4,2022/5/26,Delivered,Bank Transfer,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,61.76,19.28,2,38.56,Pet Food
OR0546,CID1815,EID1043,PD0001,TR1822,2023/2/25,2023/3/22,Delivered,Apple Pay,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,92.64,66.28,7,463.96,Pet Food
OR0472,CID1600,EID1006,PD0001,TR0160,2024/7/2,2023/5/25,Delivered,Credit Card,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,308.8,33.53,9,301.77,Pet Food
OR1562,CID1318,EID1006,PD0001,TR1052,2023/3/15,2023/9/3,Delivered,Apple Pay,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,277.92,97.42,1,97.42,Pet Food
OR0998,CID1542,EID1015,PD0001,TR0038,2024/6/12,2022/11/5,Canceled,Bank Transfer,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,123.52,67.17,8,537.36,Pet Food
OR1058,CID1207,EID1028,PD0001,TR1414,2024/1/1,2023/7/5,Delivered,Apple Pay,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,123.52,52.47,9,472.23,Pet Food
OR1058,CID1577,EID1028,PD0001,TR1729,2024/1/1,2023/4/8,Delivered,Credit Card,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,277.92,58.14,9,523.26,Pet Food
OR0427,CID1686,EID1045,PD0005,TR0102,2024/12/1,2022/6/18,Delivered,Bank Transfer,Dog Collar,ZooComfort,Durable collar with adjustable size.,167.04,32.93,2,65.86,Pet Accessories
OR1023,CID1462,EID1041,PD0005,TR0575,2023/7/14,2023/6/6,Delivered,Credit Card,Dog Collar,ZooComfort,Durable collar with adjustable size.,41.76,57.64,7,403.48,Pet Accessories
OR1023,CID1326,EID1041,PD0005,TR1126,2023/7/14,2023/3/21,Delivered,Apple Pay,Dog Collar,ZooComfort,Durable collar with adjustable size.,125.28,48.9,7,342.3,Pet Accessories
OR1023,CID1236,EID1041,PD0005,TR1418,2023/7/14,2022/4/6,Delivered,Bank Transfer,Dog Collar,ZooComfort,Durable collar with adjustable size.,146.16,35.05,7,245.35,Pet Accessories
OR1023,CID1332,EID1041,PD0005,TR1932,2023/7/14,2023/4/3,Delivered,Bank Transfer,Dog Collar,ZooComfort,Durable collar with adjustable size.,146.16,63.24,7,442.68,Pet Accessories
OR0661,CID1273,EID1012,PD0005,TR0841,2023/11/15,2022/7/7,Delivered,Credit Card,Dog Collar,ZooComfort,Durable collar with adjustable size.,146.16,22.27,6,133.62,Pet Accessories
OR0661,CID1459,EID1012,PD0005,TR1327,2023/11/15,2023/3/30,Delivered,Bank Transfer,Dog Collar,ZooComfort,Durable collar with adjustable size.,187.92,62.51,6,375.06,Pet Accessories
OR1266,CID1751,EID1032,PD0005,TR1790,2024/8/9,2022/4/4,Delivered,Apple Pay,Dog Collar,ZooComfort,Durable collar with adjustable size.,146.16,89.36,5,446.8,Pet Accessories
OR1266,CID1681,EID1032,PD0005,TR1848,2024/8/9,2022/2/8,Delivered,Credit Card,Dog Collar,ZooComfort,Durable collar with adjustable size.,41.76,26.27,5,131.35,Pet Accessories
OR1507,CID1759,EID1000,PD0005,TR0353,2024/10/18,2022/4/20,Delivered,Bank Transfer,Dog Collar,ZooComfort,Durable collar with adjustable size.,187.92,55.34,1,55.34,Pet Accessories
OR0577,CID1331,EID1009,PD0005,TR0863,2023/7/21,2023/1/12,Delivered,Credit Card,Dog Collar,ZooComfort,Durable collar with adjustable size.,167.04,55.5,6,333,Pet Accessories
OR1449,CID1203,EID1043,PD0005,TR0557,2023/10/9,2022/1/30,Delivered,Apple Pay,Dog Collar,ZooComfort,Durable collar with adjustable size.,83.52,86.83,5,434.15,Pet Accessories
OR0609,CID1047,EID1013,PD0005,TR1363,2024/10/25,2022/8/25,Delivered,Apple Pay,Dog Collar,ZooComfort,Durable collar with adjustable size.,20.88,50.97,6,305.82,Pet Accessories
OR1326,CID1482,EID1024,PD0005,TR0590,2023/6/20,2023/8/19,Delivered,Credit Card,Dog Collar,ZooComfort,Durable collar with adjustable size.,20.88,40.36,4,161.44,Pet Accessories
OR1326,CID1498,EID1024,PD0005,TR1775,2023/6/20,2023/2/4,Delivered,Credit Card,Dog Collar,ZooComfort,Durable collar with adjustable size.,187.92,94.18,4,376.72,Pet Accessories
OR1326,CID1527,EID1024,PD0005,TR1855,2023/6/20,2023/7/30,Delivered,Bank Transfer,Dog Collar,ZooComfort,Durable collar with adjustable size.,125.28,99.86,4,399.44,Pet Accessories
OR1557,CID1385,EID1009,PD0005,TR1181,2024/11/22,2022/12/11,Delivered,Credit Card,Dog Collar,ZooComfort,Durable collar with adjustable size.,146.16,84.16,10,841.6,Pet Accessories
OR1929,CID1172,EID1001,PD0005,TR0984,2023/8/1,2022/6/17,Delivered,Credit Card,Dog Collar,ZooComfort,Durable collar with adjustable size.,146.16,22.96,1,22.96,Pet Accessories
OR1843,CID1104,EID1003,PD0005,TR0423,2024/10/20,2022/3/10,Canceled,Credit Card,Dog Collar,ZooComfort,Durable collar with adjustable size.,167.04,60.49,1,60.49,Pet Accessories
OR1237,CID1580,EID1047,PD0005,TR0217,2023/10/31,2022/4/5,Delivered,Bank Transfer,Dog Collar,ZooComfort,Durable collar with adjustable size.,208.8,86.13,10,861.3,Pet Accessories
OR0879,CID1690,EID1005,PD0005,TR1791,2024/9/21,2022/7/9,Delivered,Credit Card,Dog Collar,ZooComfort,Durable collar with adjustable size.,146.16,80.23,6,481.38,Pet Accessories
OR1098,CID1735,EID1033,PD0005,TR1358,2024/11/30,2023/9/5,Delivered,Credit Card,Dog Collar,ZooComfort,Durable collar with adjustable size.,41.76,23.81,9,214.29,Pet Accessories
OR0351,CID1774,EID1027,PD0005,TR0211,2024/2/17,2022/3/23,Delivered,Bank Transfer,Dog Collar,ZooComfort,Durable collar with adjustable size.,146.16,94.77,9,852.93,Pet Accessories
OR0643,CID1820,EID1015,PD0005,TR1515,2024/3/23,2022/4/14,Canceled,Bank Transfer,Dog Collar,ZooComfort,Durable collar with adjustable size.,62.64,38.07,6,228.42,Pet Accessories
OR0643,CID1559,EID1015,PD0005,TR1723,2024/3/23,2022/8/2,Canceled,Credit Card,Dog Collar,ZooComfort,Durable collar with adjustable size.,83.52,10.91,6,65.46,Pet Accessories
OR1756,CID1822,EID1003,PD0005,TR0233,2023/4/18,2023/1/23,Delivered,Bank Transfer,Dog Collar,ZooComfort,Durable collar with adjustable size.,146.16,17.4,10,174,Pet Accessories
OR1214,CID1459,EID1029,PD0005,TR0151,2023/10/15,2022/7/13,Delivered,Bank Transfer,Dog Collar,ZooComfort,Durable collar with adjustable size.,104.4,63.8,1,63.8,Pet Accessories
OR1214,CID1487,EID1029,PD0005,TR1295,2023/10/15,2023/8/22,Delivered,Credit Card,Dog Collar,ZooComfort,Durable collar with adjustable size.,125.28,62.2,1,62.2,Pet Accessories
OR0862,CID1693,EID1013,PD0005,TR1698,2023/7/1,2023/7/3,Delivered,Apple Pay,Dog Collar,ZooComfort,Durable collar with adjustable size.,187.92,84.48,8,675.84,Pet Accessories
OR1366,CID1874,EID1019,PD0005,TR0600,2023/2/15,2023/8/12,Delivered,Bank Transfer,Dog Collar,ZooComfort,Durable collar with adjustable size.,167.04,75.36,6,452.16,Pet Accessories
OR1366,CID1626,EID1019,PD0005,TR0662,2023/2/15,2023/4/19,Delivered,Credit Card,Dog Collar,ZooComfort,Durable collar with adjustable size.,125.28,16.05,6,96.3,Pet Accessories
OR1366,CID1004,EID1019,PD0005,TR1142,2023/2/15,2022/9/29,Delivered,Apple Pay,Dog Collar,ZooComfort,Durable collar with adjustable size.,20.88,94.28,6,565.68,Pet Accessories
OR0046,CID1031,EID1033,PD0005,TR0480,2024/9/19,2022/6/28,Canceled,Apple Pay,Dog Collar,ZooComfort,Durable collar with adjustable size.,146.16,61.36,10,613.6,Pet Accessories
OR0046,CID1801,EID1033,PD0005,TR1322,2024/9/19,2023/8/1,Canceled,Bank Transfer,Dog Collar,ZooComfort,Durable collar with adjustable size.,146.16,85.97,10,859.7,Pet Accessories
OR1114,CID1573,EID1043,PD0010,TR0840,2023/11/13,2022/5/22,Canceled,Apple Pay,Cat Bed,PetLife,Soft bed designed for cats.,84.92,95.95,8,767.6,General
OR0799,CID1672,EID1041,PD0010,TR1564,2024/8/20,2023/8/12,Delivered,Bank Transfer,Cat Bed,PetLife,Soft bed designed for cats.,21.23,30.35,10,303.5,General
OR0257,CID1666,EID1030,PD0010,TR0933,2023/7/24,2022/5/26,Delivered,Bank Transfer,Cat Bed,PetLife,Soft bed designed for cats.,106.15,25.88,2,51.76,General
OR0806,CID1895,EID1033,PD0010,TR1762,2024/8/17,2022/10/16,Delivered,Credit Card,Cat Bed,PetLife,Soft bed designed for cats.,212.3,92.38,2,184.76,General
OR0493,CID1114,EID1004,PD0010,TR0282,2024/5/23,2022/2/7,Delivered,Bank Transfer,Cat Bed,PetLife,Soft bed designed for cats.,148.61,15.24,5,76.2,General
OR0493,CID1003,EID1004,PD0010,TR1446,2024/5/23,2023/1/26,Delivered,Credit Card,Cat Bed,PetLife,Soft bed designed for cats.,148.61,82.42,5,412.1,General
OR0408,CID1632,EID1005,PD0010,TR0155,2023/12/8,2023/2/15,Delivered,Bank Transfer,Cat Bed,PetLife,Soft bed designed for cats.,148.61,78.84,8,630.72,General
